mean_fit_time,mean_score_time,mean_test_score,param_ADA__base_estimator__class_weight,param_ADA__base_estimator__criterion,param_ADA__base_estimator__max_depth,param_ADA__learning_rate,param_ADA__n_estimators,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00973498821259,0.000743746757507,0.582165108849,balanced,gini,7,0.55000000000000016,2,"{'ADA__learning_rate': 0.55000000000000016, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1044,0.563475177305,0.603870458136,0.599210110585,0.562101650597,0.000129741390714,1.1112070762e-05,0.019451172247
0.0241364836693,0.00114381313324,0.532597871419,balanced,gini,7,0.55000000000000016,5,"{'ADA__learning_rate': 0.55000000000000016, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2346,0.546690307329,0.535781990521,0.540600315956,0.507231573787,0.000330020465344,1.58306166305e-05,0.0151264615157
0.0382646918297,0.00162053108215,0.506044901666,balanced,gini,7,0.55000000000000016,7,"{'ADA__learning_rate': 0.55000000000000016, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",4039,0.508392434988,0.498894154818,0.539336492891,0.477488151659,0.00411051989289,0.000300453717962,0.0222411225313
0.0764992237091,0.0024847984314,0.514167499397,balanced,gini,7,0.55000000000000016,15,"{'ADA__learning_rate': 0.55000000000000016, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3722,0.508392434988,0.509557661927,0.527409162717,0.511317208694,0.00973130645458,0.000144132658445,0.0077156267959
0.123719036579,0.0045759677887,0.508810619335,balanced,gini,7,0.55000000000000016,20,"{'ADA__learning_rate': 0.55000000000000016, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3982,0.494089834515,0.510742496051,0.526224328594,0.504208203955,0.0180380450191,0.000768536012129,0.0116756768071
0.00907844305038,0.000964522361755,0.632211887549,balanced,gini,7,0.6000000000000002,1,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",642,0.667375886525,0.620616113744,0.651737756714,0.58894427194,0.00118250662147,2.25191995975e-05,0.0300953018401
0.015839278698,0.00119096040726,0.592750067108,balanced,gini,7,0.6000000000000002,2,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",958,0.582742316785,0.575276461295,0.625355450237,0.587636868769,0.000195748069367,2.54060559573e-05,0.0193319781217
0.0377269387245,0.0017494559288,0.53551098815,balanced,gini,7,0.6000000000000002,5,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2142,0.572813238771,0.477488151659,0.512006319115,0.579751593398,0.000245823798186,3.26909062957e-05,0.0426220493531
0.0534189939499,0.00216954946518,0.543522365606,balanced,gini,7,0.6000000000000002,7,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1692,0.565602836879,0.520300157978,0.534597156398,0.553562673639,0.00166326021659,3.27764310319e-05,0.0173791606658
0.0786873698235,0.00266420841217,0.509727178658,balanced,gini,7,0.6000000000000002,15,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3947,0.5036643026,0.519115323855,0.509557661927,0.506577872201,0.0139586077643,0.000373549246925,0.00580736568236
0.0885347723961,0.00298124551773,0.517151251449,balanced,gini,7,0.6000000000000002,20,"{'ADA__learning_rate': 0.6000000000000002, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3552,0.509574468085,0.540521327014,0.510742496051,0.507762706325,0.0012571957988,8.08352162516e-05,0.0135343729156
0.0054144859314,0.000621795654297,0.628953733141,balanced,gini,7,0.65000000000000013,1,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",675,0.663829787234,0.613507109005,0.649368088468,0.58894427194,0.000393284183601,3.0565503606e-05,0.0294600990892
0.00954627990723,0.000737965106964,0.595032342917,balanced,gini,7,0.65000000000000013,2,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",942,0.581560283688,0.616982622433,0.624170616114,0.557362314104,0.000118177358244,1.71664481334e-05,0.0270584703826
0.02273696661,0.00110548734665,0.515133299365,balanced,gini,7,0.65000000000000013,5,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3669,0.529905437352,0.496524486572,0.501342812006,0.532766791959,0.00016865880729,3.42885270964e-05,0.0163203587228
0.0312119722366,0.00131452083588,0.532242330087,balanced,gini,7,0.65000000000000013,7,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2377,0.55011820331,0.498894154818,0.554897314376,0.525004085635,0.000170062862769,2.31355104298e-05,0.0223488209042
0.0730221867561,0.00241845846176,0.545437446388,balanced,gini,7,0.65000000000000013,15,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1617,0.579787234043,0.520300157978,0.538151658768,0.543430299068,0.00125847250402,3.2802001647e-05,0.0216304416561
0.0963734984398,0.00317823886871,0.518011859556,balanced,gini,7,0.65000000000000013,20,"{'ADA__learning_rate': 0.65000000000000013, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3501,0.511938534279,0.506003159558,0.511927330174,0.542245464945,0.00223450771807,0.000216470710882,0.0141789070759
0.00524818897247,0.000684022903442,0.629545541351,balanced,gini,7,0.70000000000000018,1,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",668,0.662647754137,0.613507109005,0.651737756714,0.590129106063,0.000241973040917,0.000135058495908,0.029146717424
0.00999450683594,0.000743448734283,0.577314189367,balanced,gini,7,0.70000000000000018,2,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1094,0.585106382979,0.577646129542,0.570695102686,0.575788527537,0.000287667799492,6.32230824938e-06,0.00517439853757
0.0250368118286,0.00114822387695,0.558731059974,balanced,gini,7,0.70000000000000018,5,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1284,0.564420803783,0.560821484992,0.562006319115,0.547638503023,0.00141674523786,5.44062107856e-05,0.00652523184542
0.0364447832108,0.00143879652023,0.501594704521,balanced,gini,7,0.70000000000000018,7,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",4084,0.538179669031,0.494154818325,0.485781990521,0.488151658768,0.00190018385907,0.000105714966679,0.0213724724751
0.0718628168106,0.00240552425385,0.528008890547,balanced,gini,7,0.70000000000000018,15,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2708,0.507210401891,0.522669826224,0.558372827804,0.523819251512,0.00298196969646,2.04883976297e-05,0.0187184580963
0.0935682654381,0.00307619571686,0.528734561894,balanced,gini,7,0.70000000000000018,20,"{'ADA__learning_rate': 0.70000000000000018, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2648,0.513120567376,0.536966824645,0.522669826224,0.542245464945,0.00205972077213,8.64296945526e-05,0.0115220224874
0.00543165206909,0.000618815422058,0.629842219302,balanced,gini,7,0.75000000000000022,1,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",667,0.667375886525,0.613507109005,0.649368088468,0.58894427194,0.000234191071463,1.15460828025e-05,0.0305324822712
0.010041475296,0.000857293605804,0.594626340769,balanced,gini,7,0.75000000000000022,2,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",946,0.641016548463,0.572906793049,0.599289099526,0.565125020428,0.000478753174365,0.000174663486591,0.0296592945616
0.024588227272,0.00122380256653,0.532183439556,balanced,gini,7,0.75000000000000022,5,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2385,0.493026004728,0.503712480253,0.546524486572,0.585675764014,0.000713286081965,0.00011649230343,0.0367697440287
0.0377348065376,0.00162792205811,0.525516506161,balanced,gini,7,0.75000000000000022,7,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2931,0.527541371158,0.498894154818,0.535781990521,0.539875796699,0.00482468303279,0.000322828748751,0.0159997809617
0.104375302792,0.00342148542404,0.529364307685,balanced,gini,7,0.75000000000000022,15,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2602,0.525059101655,0.523854660348,0.560742496051,0.507762706325,0.0143983902949,0.00060658696422,0.0193592325515
0.0946878194809,0.00307613611221,0.525733600166,balanced,gini,7,0.75000000000000022,20,"{'ADA__learning_rate': 0.75000000000000022, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2911,0.523877068558,0.507187993681,0.494075829384,0.577913057689,0.00294888809888,8.26976373587e-05,0.0318836965785
0.00559824705124,0.000646412372589,0.630433511615,balanced,gini,7,0.80000000000000016,1,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",660,0.662647754137,0.617061611374,0.650552922591,0.591313940186,0.000278288941694,2.92703718325e-05,0.0280651336969
0.0102865695953,0.00077497959137,0.578840670926,balanced,gini,7,0.80000000000000016,2,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1073,0.583924349882,0.566982622433,0.599289099526,0.565125020428,9.7504163011e-05,4.31697312733e-05,0.0138956413174
0.0244720578194,0.00119143724442,0.519598326457,balanced,gini,7,0.80000000000000016,5,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3368,0.525177304965,0.492969984202,0.531042654028,0.52921228959,0.000568017525972,5.23947204268e-05,0.0155198172216
0.033761203289,0.00139379501343,0.530880501883,balanced,gini,7,0.80000000000000016,7,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2490,0.510874704492,0.516745655608,0.559636650869,0.536321294329,0.000160678148095,4.27494551588e-06,0.0190877193022
0.0842425227165,0.00277352333069,0.508978251047,balanced,gini,7,0.80000000000000016,15,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3975,0.5036643026,0.52859399684,0.509557661927,0.494075829384,0.0160869307576,0.0006236793748,0.0125996484161
0.092245221138,0.00301533937454,0.511218001976,balanced,gini,7,0.80000000000000016,20,"{'ADA__learning_rate': 0.80000000000000016, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3873,0.522695035461,0.525039494471,0.491706161137,0.505393038078,0.000676837015776,2.07611628204e-05,0.0135795291147
0.00643229484558,0.000795304775238,0.630433934558,balanced,gini,7,0.8500000000000002,1,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",659,0.668557919622,0.612322274882,0.650552922591,0.590129106063,0.00119800229462,0.000183430396355,0.0308639957055
0.0143595337868,0.00112265348434,0.604422947495,balanced,gini,7,0.8500000000000002,2,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",849,0.599408983452,0.626461295419,0.607582938389,0.584204935447,0.00139432189777,0.000127489570058,0.0152375640553
0.0225256681442,0.00109106302261,0.555122897715,balanced,gini,7,0.8500000000000002,5,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1358,0.548936170213,0.532227488152,0.563191153239,0.576197091028,8.75162640208e-05,1.23603133589e-05,0.0163615086239
0.0310714840889,0.0013262629509,0.535008859152,balanced,gini,7,0.8500000000000002,7,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2175,0.540543735225,0.495339652449,0.534597156398,0.569619218827,0.000202304758705,3.75853014084e-05,0.026456307922
0.0684919953346,0.00236648321152,0.529336429631,balanced,gini,7,0.8500000000000002,15,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2607,0.523877068558,0.523854660348,0.527409162717,0.542245464945,0.000614007194145,0.000106854538553,0.00758137896604
0.0908185243607,0.00303721427917,0.520696874717,balanced,gini,7,0.8500000000000002,20,"{'ADA__learning_rate': 0.8500000000000002, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3294,0.510756501182,0.521484992101,0.507187993681,0.543430299068,0.00055447767269,5.56121237831e-05,0.0141227284126
0.00513070821762,0.000601768493652,0.631026398097,balanced,gini,7,0.90000000000000024,1,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",652,0.667375886525,0.614691943128,0.651737756714,0.590129106063,0.000119370158252,1.75743766996e-05,0.0303680398616
0.0125895142555,0.000903844833374,0.577911958647,balanced,gini,7,0.90000000000000024,2,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1087,0.624349881797,0.501500789889,0.602685624013,0.583020101324,0.00318196585318,0.000202488409368,0.0464749617576
0.0267250537872,0.0011813044548,0.52360250365,balanced,gini,7,0.90000000000000024,5,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3057,0.51926713948,0.497709320695,0.529857819905,0.547638503023,0.00433340141919,8.7941942029e-05,0.0180615196894
0.0330690145493,0.00139623880386,0.522082064127,balanced,gini,7,0.90000000000000024,7,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3195,0.50011820331,0.527488151659,0.512006319115,0.548823337147,0.000339375154965,3.03098263284e-05,0.0182190730824
0.0703112483025,0.00254428386688,0.528606234097,balanced,gini,7,0.90000000000000024,15,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2655,0.525059101655,0.533412322275,0.504818325434,0.551193005393,0.000535244277271,6.55535124146e-05,0.0166628826089
0.130163192749,0.00448828935623,0.515213430299,balanced,gini,7,0.90000000000000024,20,"{'ADA__learning_rate': 0.90000000000000024, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3665,0.504846335697,0.508372827804,0.525039494471,0.522634417388,0.0204575522359,0.000902152060754,0.00874655676619
0.00559669733047,0.000732064247131,0.629249988149,balanced,gini,7,0.95000000000000029,1,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",672,0.662647754137,0.614691943128,0.650552922591,0.58894427194,0.000363935296238,0.000157882837097,0.0291744186184
0.0113300085068,0.000800251960754,0.570782969639,balanced,gini,7,0.95000000000000029,2,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1155,0.613711583924,0.503870458136,0.581279620853,0.584204935447,0.00158197284507,8.06673504484e-05,0.0406637355327
0.0251142978668,0.00120627880096,0.546573125705,balanced,gini,7,0.95000000000000029,5,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1584,0.585933806147,0.503633491311,0.562006319115,0.534605327668,0.000936551743109,0.000103897649449,0.030731082442
0.0349847078323,0.00142925977707,0.529996231205,balanced,gini,7,0.95000000000000029,7,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2549,0.55011820331,0.520300157978,0.523854660348,0.52565778722,0.00213959817414,7.02308404913e-05,0.0117930353076
0.0811552405357,0.00255608558655,0.514620357909,balanced,gini,7,0.95000000000000029,15,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3698,0.504846335697,0.523854660348,0.506003159558,0.523819251512,0.0121372501582,0.000180425140215,0.009215526897
0.0960530042648,0.00314766168594,0.52711143233,balanced,gini,7,0.95000000000000029,20,"{'ADA__learning_rate': 0.95000000000000029, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 7, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2794,0.540543735225,0.486966824645,0.523854660348,0.557117176009,0.00440685681696,0.000150060052809,0.0259873756181
0.00643628835678,0.000733733177185,0.621247745932,balanced,gini,8,0.10000000000000001,1,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",727,0.617257683215,0.605055292259,0.67195892575,0.590660238601,0.00111420174462,0.000150550100371,0.0307542714127
0.0161347985268,0.0011892914772,0.579913257308,balanced,gini,8,0.10000000000000001,2,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1063,0.600354609929,0.558530805687,0.649131121643,0.511439777741,0.000420421483397,9.38257386046e-06,0.0508560214686
0.0262248516083,0.00114816427231,0.521830123276,balanced,gini,8,0.10000000000000001,5,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3214,0.528723404255,0.481042654028,0.539415481833,0.538159830038,0.00302749927068,1.70025840612e-05,0.02390896433
0.0347737073898,0.00141978263855,0.512977718144,balanced,gini,8,0.10000000000000001,7,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3804,0.509574468085,0.485781990521,0.516745655608,0.539875796699,0.00114415496869,4.57446912605e-05,0.0192828851596
0.0764502882957,0.00238645076752,0.508529524263,balanced,gini,8,0.10000000000000001,15,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3990,0.528605200946,0.508372827804,0.486966824645,0.510132374571,0.00750683669033,2.8907945474e-05,0.0147602716231
0.100206434727,0.00306105613708,0.52307580773,balanced,gini,8,0.10000000000000001,20,"{'ADA__learning_rate': 0.10000000000000001, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3108,0.526241134752,0.509557661927,0.513112164297,0.543430299068,0.00397429176135,0.000127867175911,0.0132801038315
0.00676000118256,0.000795960426331,0.619470587702,balanced,gini,8,0.15000000000000002,1,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",741,0.614893617021,0.600315955766,0.67195892575,0.590660238601,0.000760243362713,0.000127395025086,0.0315084132213
0.0113802552223,0.000827968120575,0.567646727091,balanced,gini,8,0.15000000000000002,2,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1185,0.564657210402,0.514454976303,0.651421800948,0.539998365746,0.00138582850897,6.49828141647e-05,0.0515250497289
0.0258887410164,0.00124949216843,0.528847749693,balanced,gini,8,0.15000000000000002,5,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",2642,0.563356973995,0.503633491311,0.517930489731,0.530397123713,0.000677857655922,4.65164897513e-05,0.022084281211
0.0349122285843,0.00140345096588,0.517020162906,balanced,gini,8,0.15000000000000002,7,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 7, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3562,0.525059101655,0.520300157978,0.501263823065,0.521449583265,0.000394996108899,4.34859083623e-05,0.00926504832514
0.0744025111198,0.00236618518829,0.51312733622,balanced,gini,8,0.15000000000000002,15,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3796,0.525059101655,0.507187993681,0.494075829384,0.526188919758,0.00180636210233,2.5026286178e-05,0.0133336531015
0.10357350111,0.00298202037811,0.513414279985,balanced,gini,8,0.15000000000000002,20,"{'ADA__learning_rate': 0.15000000000000002, 'ADA__n_estimators': 20, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3782,0.509574468085,0.507187993681,0.510742496051,0.526188919758,0.00909752594225,2.81684765833e-05,0.00747516260924
0.00538676977158,0.000607550144196,0.621543861509,balanced,gini,8,0.20000000000000004,1,"{'ADA__learning_rate': 0.20000000000000004, 'ADA__n_estimators': 1, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",723,0.619621749409,0.607424960506,0.668404423381,0.590660238601,0.000166184109764,2.75667454716e-06,0.0289423837309
0.010029733181,0.00075376033783,0.568389620102,balanced,gini,8,0.20000000000000004,2,"{'ADA__learning_rate': 0.20000000000000004, 'ADA__n_estimators': 2, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",1178,0.550354609929,0.521642969984,0.654976303318,0.546576237947,0.000148148360778,1.55104983632e-05,0.0511938842504
0.0394440293312,0.00181007385254,0.520127151546,balanced,gini,8,0.20000000000000004,5,"{'ADA__learning_rate': 0.20000000000000004, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 8, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'gini'}",3339,0.502482269504,0.520300157978,0.519115323855,0.538690962576,0.00126581100065,2.61114608463e-05,0.0128153916778
