mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00345605611801,0.0315092206001,0.5,ball_tree,1,manhattan,29,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29}",1227,0.5,0.5,0.5,0.5,0.000952484407396,0.00455017032158,1.24044295321e-16
0.00273823738098,0.0182102322578,0.516832608788,ball_tree,1,minkowski,1,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1}",107,0.539479905437,0.519194312796,0.506082148499,0.502492237294,0.000291247934209,0.00041255882226,0.0144946206175
0.00277209281921,0.017985701561,0.516832608788,ball_tree,1,minkowski,1,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1}",107,0.539479905437,0.519194312796,0.506082148499,0.502492237294,0.000481119034096,0.000469713297926,0.0144946206175
0.00315546989441,0.0211665034294,0.500616798074,ball_tree,1,minkowski,2,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 2}",1197,0.498817966903,0.513112164297,0.498815165877,0.491706161137,0.000781391368525,0.00231769769174,0.00777571212417
0.00289046764374,0.0213055610657,0.516832608788,ball_tree,1,minkowski,2,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 2}",107,0.539479905437,0.519194312796,0.506082148499,0.502492237294,0.000667435544828,0.00331134636548,0.0144946206175
0.0026747584343,0.0198667645454,0.508218341705,ball_tree,1,minkowski,3,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3}",334,0.490543735225,0.525039494471,0.513112164297,0.504208203955,0.000346664154815,0.000494030720609,0.0126098092092
0.00343024730682,0.0260002613068,0.516591262464,ball_tree,1,minkowski,3,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3}",149,0.521513002364,0.535781990521,0.507187993681,0.501838535708,0.00136223616104,0.00547881599489,0.0132112079167
0.00269448757172,0.020488858223,0.50596567755,ball_tree,1,minkowski,4,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 4}",637,0.498817966903,0.513112164297,0.515481832543,0.49644549763,0.000338252971859,0.000583821687212,0.00841524784283
0.00261801481247,0.0219426751137,0.515077931165,ball_tree,1,minkowski,4,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 4}",163,0.506028368794,0.536966824645,0.509557661927,0.507762706325,0.000284334891491,0.00135020376031,0.0126990837855
0.00255173444748,0.0206772685051,0.506589212031,ball_tree,1,minkowski,5,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5}",501,0.510756501182,0.509557661927,0.513112164297,0.492890995261,0.00032724738615,0.000387743763388,0.00799986450433
0.00372385978699,0.029093503952,0.50809079668,ball_tree,1,minkowski,5,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5}",351,0.507210401891,0.523854660348,0.509557661927,0.491706161137,0.000662160787207,0.00454337061604,0.0113939704802
0.00466674566269,0.034254014492,0.507444754218,ball_tree,1,minkowski,6,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 6}",396,0.498817966903,0.51429699842,0.516666666667,0.5,0.000646240240916,0.00105439712089,0.00809142715363
0.0047060251236,0.0348372459412,0.513872508569,ball_tree,1,minkowski,6,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 6}",186,0.510756501182,0.526224328594,0.509557661927,0.508947540448,0.000825722856441,0.00105760513213,0.00716097045638
0.00475829839706,0.0354774594307,0.506261277229,ball_tree,1,minkowski,7,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 7}",579,0.497635933806,0.513112164297,0.516666666667,0.497630331754,0.00084137353072,0.00121441986784,0.00871917911929
0.00267893075943,0.0228985548019,0.507765436716,ball_tree,1,minkowski,7,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 7}",375,0.495271867612,0.52859399684,0.515481832543,0.491706161137,0.000342571052159,0.000768430708987,0.0150593495607
0.0026570558548,0.0229517817497,0.507149154539,ball_tree,1,minkowski,8,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 8}",447,0.5,0.513112164297,0.516666666667,0.498815165877,0.000297149784946,0.000784060103165,0.00785279749408
0.00266259908676,0.0230287909508,0.504782154084,ball_tree,1,minkowski,8,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 8}",765,0.498817966903,0.511927330174,0.51429699842,0.494075829384,0.000325761774206,0.000761138596929,0.00853826421894
0.00268524885178,0.0234512686729,0.506261839604,ball_tree,1,minkowski,9,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 9}",551,0.5,0.511927330174,0.516666666667,0.49644549763,0.000349622144363,0.000775968554698,0.00830365848079
