mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.402719736099,0.00759500265121,0.507123851322,relu,0.01,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",38,0.5,0.5,0.5,0.528558588005,0.107109454062,0.00239480950446,0.0123570982537
0.212493777275,0.0740750432014,0.5,relu,0.01,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",90,0.5,0.5,0.5,0.5,0.0607870258443,0.0213871119271,1.24044295321e-16
0.395973265171,0.00636869668961,0.497926726193,relu,0.01,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",316,0.495271867612,0.498815165877,0.497630331754,0.5,0.0601033544543,0.00251191539503,0.00174857061251
0.36720854044,0.00849825143814,0.5,relu,0.01,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",90,0.5,0.5,0.5,0.5,0.0604741318283,0.00131311823385,1.24044295321e-16
0.188143968582,0.0591395497322,0.499408893596,relu,0.01,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",284,0.5,0.5,0.5,0.497630331754,0.0456767545273,0.0287795906943,0.00102533862477
0.356606781483,0.00687843561172,0.5,relu,0.01,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",90,0.5,0.5,0.5,0.5,0.114884894626,0.000644773797926,1.24044295321e-16
0.438287734985,0.00762856006622,0.5,relu,0.01,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",90,0.5,0.5,0.5,0.5,0.0719475368331,0.00192582278161,1.24044295321e-16
0.178761422634,0.054961502552,0.512952951466,relu,0.0031622776601683794,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794}",21,0.494089834515,0.545260663507,0.5,0.512502042817,0.0376500369335,0.0414384850553,0.0198013538997
0.371643483639,0.00823777914047,0.497926726193,relu,0.0031622776601683794,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794}",316,0.495271867612,0.5,0.49644549763,0.5,0.0963473828872,0.00347026714351,0.00211218632855
0.286078453064,0.0108213424683,0.50327874288,relu,0.0031622776601683794,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794}",67,0.498817966903,0.515481832543,0.5,0.498815165877,0.159727306588,0.00943409370088,0.00706200288309
